url_path,views_total,views_unique
/icip-cas/PPTAgent,1584,1023
/icip-cas/pptagent,576,426
/icip-cas/PPTAgent/tree/main/deeppresenter,127,82
/icip-cas/PPTAgent/tree/main/pptagent,122,78
/icip-cas/PPTAgent/issues,103,58
/icip-cas/PPTAgent/tree/main,94,59
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,58,49
/icip-cas/PPTAgent/releases/tag/v2.0.0,44,38
/icip-cas/PPTAgent/blob/main/README.md,44,34
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,43,38
