url_path,views_total,views_unique
/icip-cas/PPTAgent,7135,4409
/icip-cas/pptagent,731,540
/icip-cas/PPTAgent/tree/main/pptagent,674,428
/icip-cas/PPTAgent/tree/main/deeppresenter,631,309
/icip-cas/PPTAgent/tree/main,609,314
/icip-cas/PPTAgent/issues,583,293
/icip-cas/PPTAgent/releases/tag/v2.0.0,352,260
/icip-cas/PPTAgent/blob/main/README.md,286,175
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,220,180
/icip-cas/PPTAgent/blob/main/resource/wechat.jpg,218,188
