url_path,views_total,views_unique
/icip-cas/PPTAgent,2112,1328
/icip-cas/pptagent,583,412
/icip-cas/PPTAgent/tree/main/pptagent,100,55
/icip-cas/PPTAgent/tree/main,88,57
/icip-cas/PPTAgent/issues,86,56
/icip-cas/PPTAgent/blob/main/resource/pptagent-demo.gif,72,55
/icip-cas/PPTAgent/tree/main/deeppresenter,70,51
/icip-cas/PPTAgent/releases/tag/v2.0.0,57,43
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,53,39
/icip-cas/PPTAgent/tree/main/skills/pptagent,52,43
