url_path,views_total,views_unique
/icip-cas/PPTAgent,2493,1573
/icip-cas/pptagent,1045,766
/icip-cas/PPTAgent/tree/main/pptagent,261,167
/icip-cas/PPTAgent/tree/main,214,126
/icip-cas/PPTAgent/issues,199,94
/icip-cas/PPTAgent/tree/main/deeppresenter,188,121
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,118,81
/icip-cas/PPTAgent/blob/main/README.md,99,69
/icip-cas/PPTAgent/releases/tag/v2.0.0,93,77
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,77,65
