url_path,views_total,views_unique
/icip-cas/PPTAgent,1640,1078
/icip-cas/pptagent,575,433
/icip-cas/PPTAgent/tree/main/pptagent,128,76
/icip-cas/PPTAgent/tree/main/deeppresenter,112,81
/icip-cas/PPTAgent/tree/main,88,60
/icip-cas/PPTAgent/issues,76,42
/icip-cas/PPTAgent/releases/tag/v2.0.0,72,62
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,61,50
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,54,46
/icip-cas/PPTAgent/blob/main/README.md,51,37
