url_path,views_total,views_unique
/icip-cas/PPTAgent,2032,1273
/icip-cas/pptagent,806,619
/icip-cas/PPTAgent/tree/main/deeppresenter,158,101
/icip-cas/PPTAgent/tree/main/pptagent,151,109
/icip-cas/PPTAgent/issues,121,64
/icip-cas/PPTAgent/tree/main,107,71
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,102,79
/icip-cas/PPTAgent/releases/tag/v2.0.0,77,62
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,76,56
/icip-cas/PPTAgent/blob/main/README.md,69,50
