url_path,views_total,views_unique
/icip-cas/PPTAgent,2389,1673
/icip-cas/pptagent,793,565
/icip-cas/PPTAgent/tree/main/pptagent,181,130
/icip-cas/PPTAgent/tree/main/deeppresenter,136,97
/icip-cas/PPTAgent/issues,134,85
/icip-cas/PPTAgent/tree/main,122,83
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,101,80
/icip-cas/PPTAgent/blob/main/README.md,98,72
/icip-cas/PPTAgent/releases/tag/v2.0.0,90,64
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,85,74
