url_path,views_total,views_unique
/icip-cas/PPTAgent,2153,1408
/icip-cas/pptagent,879,609
/icip-cas/PPTAgent/tree/main/deeppresenter,193,107
/icip-cas/PPTAgent/tree/main,147,76
/icip-cas/PPTAgent/tree/main/pptagent,145,105
/icip-cas/PPTAgent/issues,129,71
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,103,71
/icip-cas/PPTAgent/releases/tag/v2.0.0,94,67
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,80,65
/icip-cas/PPTAgent/blob/main/README.md,70,49
