url_path,views_total,views_unique
/icip-cas/PPTAgent,1911,1164
/icip-cas/pptagent,682,484
/icip-cas/PPTAgent/tree/main/deeppresenter,158,96
/icip-cas/PPTAgent/tree/main/pptagent,136,83
/icip-cas/PPTAgent/tree/main,94,52
/icip-cas/PPTAgent/issues,86,57
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,67,51
/icip-cas/PPTAgent/releases/tag/v2.0.0,66,51
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,65,50
/icip-cas/PPTAgent/blob/main/README.md,64,43
