url_path,views_total,views_unique
/icip-cas/PPTAgent,1726,1081
/icip-cas/pptagent,618,441
/icip-cas/PPTAgent/tree/main/deeppresenter,133,97
/icip-cas/PPTAgent/tree/main/pptagent,133,86
/icip-cas/PPTAgent/issues,88,50
/icip-cas/PPTAgent/releases/tag/v2.0.0,83,65
/icip-cas/PPTAgent/tree/main,79,54
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,68,52
/icip-cas/PPTAgent/blob/main/README.md,63,45
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,59,46
