url_path,views_total,views_unique
/icip-cas/PPTAgent,1929,1267
/icip-cas/pptagent,594,446
/icip-cas/PPTAgent/tree/main/pptagent,116,68
/icip-cas/PPTAgent/tree/main/deeppresenter,88,62
/icip-cas/PPTAgent/tree/main,82,50
/icip-cas/PPTAgent/blob/main/resource/v2/manuscript/0001.jpg,66,48
/icip-cas/PPTAgent/blob/main/resource/v2/presentation1/0001.jpg,65,48
/icip-cas/PPTAgent/issues,48,40
/icip-cas/PPTAgent/releases/tag/v2.0.0,46,33
/icip-cas/PPTAgent/blob/main/README.md,41,29
